time_stamp,index_no,City_long,City_lat,long,lat,name,city,humidity,temperature,voc,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b
2024-04-24 21:00:00,187799.0,-50.161944,-25.095,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,59.523,81.539,66.719,4.765499999999999,5.335,4.196,5.968500000000001,6.57,5.367,6.4605,7.093,5.828
2024-04-25 21:00:00,187799.0,-50.161944,-25.095,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,58.025,80.833,76.64,2.711,2.977,2.445,3.4555,3.76,3.151,3.7615,4.096,3.427
2024-04-26 21:00:00,187799.0,-50.161944,-25.095,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,59.167,81.214,76.377,13.9605,15.047,12.874,18.439,19.597,17.281,19.6845,20.993,18.376
2024-04-27 21:00:00,187799.0,-50.161944,-25.095,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,53.963,84.447,73.305,12.5655,13.666,11.465,16.257,17.431,15.083,17.6505,18.924,16.377
2024-04-28 21:00:00,187799.0,-50.161944,-25.095,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,53.057,85.7,68.553,10.2405,11.111,9.37,13.242,14.171,12.313,14.3495,15.359,13.34
2024-04-29 21:00:00,187799.0,-50.161944,-25.095,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,48.615,85.034,74.805,13.5435,14.461,12.626,18.149,19.228,17.07,19.941000000000003,21.253,18.629
2024-04-30 21:00:00,187799.0,-50.161944,-25.095,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,48.336,85.164,76.182,8.338,9.094,7.582,10.6685,11.506,9.831,11.7435,12.651,10.836
2024-05-01 21:00:00,187799.0,-50.161944,-25.095,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,52.432,84.123,76.816,6.888,7.583,6.193,9.011,9.771,8.251,10.072,10.878,9.266
2024-05-02 21:00:00,187799.0,-50.161944,-25.095,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,49.693,83.697,73.104,5.1055,5.581,4.63,6.8795,7.375,6.384,7.9465,8.5,7.393
2024-05-03 21:00:00,187799.0,-50.161944,-25.095,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,52.014,83.983,73.894,8.0155,8.744,7.287,10.5915,11.39,9.793,11.7215,12.604,10.839
2024-05-04 21:00:00,187799.0,-50.161944,-25.095,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,40.846,86.383,90.4,20.2885,21.534,19.043,28.76,29.961,27.559,32.9045,34.456,31.353
2024-05-05 21:00:00,187799.0,-50.161944,-25.095,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,48.554,82.736,71.589,13.351,14.278,12.424,18.146,19.155,17.137,20.0075,21.161,18.854
2024-05-06 21:00:00,187799.0,-50.161944,-25.095,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,46.042,83.792,72.915,12.4925,13.353,11.632,17.134,18.108,16.16,19.1035,20.263,17.944
2024-05-07 21:00:00,187799.0,-50.161944,-25.095,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,50.492,82.665,73.467,8.4545,9.248,7.661,11.6775,12.518,10.837,13.497,14.518,12.476
2024-05-08 21:00:00,187786.0,-50.161944,-25.095,-50.1552,-25.0627,PontaGrossa-UTFPR,Ponta Grossa,40.9705,89.7135,90.55,5.8785,6.2315000000000005,5.5255,8.045,8.4625,7.6274999999999995,9.557500000000001,9.986,9.129000000000001
2024-05-09 21:00:00,187786.0,-50.161944,-25.095,-50.1552,-25.0627,PontaGrossa-UTFPR,Ponta Grossa,51.688500000000005,82.25200000000001,87.532,5.879,6.2475000000000005,5.5105,7.7997499999999995,8.2285,7.3709999999999996,8.935500000000001,9.372,8.498999999999999
2024-05-10 21:00:00,187786.0,-50.161944,-25.095,-50.1552,-25.0627,PontaGrossa-UTFPR,Ponta Grossa,45.4845,84.106,82.3615,10.118749999999999,10.738,9.4995,13.304000000000002,14.02,12.588000000000001,14.967500000000001,15.711000000000002,14.224
2024-05-11 21:00:00,187786.0,-50.161944,-25.095,-50.1552,-25.0627,PontaGrossa-UTFPR,Ponta Grossa,45.539500000000004,82.11,78.9405,10.201,10.742999999999999,9.658999999999999,14.258000000000001,14.9145,13.601500000000001,16.4655,17.139,15.792000000000002
2024-05-12 21:00:00,187786.0,-50.161944,-25.095,-50.1552,-25.0627,PontaGrossa-UTFPR,Ponta Grossa,48.128,79.84549999999999,70.868,7.809000000000001,8.3065,7.3115000000000006,10.179,10.7625,9.595500000000001,11.32075,11.89,10.7515
2024-05-13 21:00:00,187786.0,-50.161944,-25.095,-50.1552,-25.0627,PontaGrossa-UTFPR,Ponta Grossa,60.559,76.47749999999999,83.7005,9.123999999999999,9.6205,8.627500000000001,11.96275,12.527999999999999,11.3975,12.63975,13.2195,12.06
2024-05-14 21:00:00,187786.0,-50.161944,-25.095,-50.1552,-25.0627,PontaGrossa-UTFPR,Ponta Grossa,61.223,70.49,80.971,3.0484999999999998,3.239,2.858,4.38425,4.6145,4.154,4.72225,4.9555,4.489
2024-05-15 21:00:00,187786.0,-50.161944,-25.095,-50.1552,-25.0627,PontaGrossa-UTFPR,Ponta Grossa,59.016000000000005,74.3875,74.267,4.32475,4.6365,4.013,5.91525,6.2965,5.534000000000001,6.505750000000001,6.923500000000001,6.088
2024-05-16 21:00:00,187786.0,-50.161944,-25.095,-50.1552,-25.0627,PontaGrossa-UTFPR,Ponta Grossa,52.358999999999995,79.6895,79.293,12.14625,12.784,11.5085,15.67825,16.4725,14.884,17.16375,17.933,16.3945
2024-05-17 21:00:00,187786.0,-50.161944,-25.095,-50.1552,-25.0627,PontaGrossa-UTFPR,Ponta Grossa,66.2145,76.46799999999999,90.38650000000001,10.747499999999999,11.464500000000001,10.0305,13.594000000000001,14.416,12.772,14.74425,15.59,13.8985
2024-05-18 21:00:00,187786.0,-50.161944,-25.095,-50.1552,-25.0627,PontaGrossa-UTFPR,Ponta Grossa,65.217,72.68299999999999,77.6385,5.6235,6.0435,5.2035,7.2010000000000005,7.683,6.718999999999999,7.7155000000000005,8.2055,7.2255
2024-05-19 21:00:00,187786.0,-50.161944,-25.095,-50.1552,-25.0627,PontaGrossa-UTFPR,Ponta Grossa,53.864999999999995,77.7775,71.62299999999999,5.162999999999999,5.5095,4.8165,6.48875,6.8825,6.095000000000001,7.06325,7.465999999999999,6.660500000000001
2024-05-20 21:00:00,187786.0,-50.161944,-25.095,-50.1552,-25.0627,PontaGrossa-UTFPR,Ponta Grossa,54.2385,78.795,75.9435,2.5705,2.7784999999999997,2.3625,3.46725,3.6834999999999996,3.2510000000000003,3.7832500000000002,4.004,3.5625
2024-05-21 21:00:00,187786.0,-50.161944,-25.095,-50.1552,-25.0627,PontaGrossa-UTFPR,Ponta Grossa,56.4295,76.9025,81.77850000000001,8.61075,9.125499999999999,8.096,11.302499999999998,11.884,10.721,12.100750000000001,12.6795,11.521999999999998
2024-05-22 21:00:00,187786.0,-50.161944,-25.095,-50.1552,-25.0627,PontaGrossa-UTFPR,Ponta Grossa,50.8565,79.168,90.82849999999999,15.90325,16.477,15.3295,22.643,23.4435,21.8425,25.81675,26.6085,25.025
2024-05-23 21:00:00,187786.0,-50.161944,-25.095,-50.1552,-25.0627,PontaGrossa-UTFPR,Ponta Grossa,64.2085,73.257,79.396,4.15175,4.4704999999999995,3.833,5.542,5.913,5.171,6.2355,6.5925,5.878500000000001
2024-05-24 21:00:00,187799.0,-50.161944,-25.095,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,51.962,72.295,84.779,4.125500000000001,4.679,3.572,5.166,5.783,4.549,5.663,6.294,5.032
2024-05-25 21:00:00,187799.0,-50.161944,-25.095,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,65.058,63.833,76.887,1.802,2.021,1.583,2.502,2.766,2.238,2.7355,3.011,2.46
2024-05-26 21:00:00,187799.0,-50.161944,-25.095,-50.1587,-25.0638,PontaGrossa-Residencial,Ponta Grossa,70.526,65.813,73.023,1.371,1.552,1.19,1.8365,2.056,1.617,1.9975,2.237,1.758
