City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,10.042,13.544999999999998,15.25575,,67.74950000000001,61.067,105.915
-48.991111,-24.657222,Adrianopolis,3.592,5.509,6.4345,,70.738,65.604,
-50.382778,-25.874167,Sao Mateus do Sul,11.2375,14.88825,16.57525,,70.9985,58.2265,77.41550000000001
-53.055,-26.081111,Francisco Beltrao,17.459,22.671,24.8365,,75.912,58.11,153.365
-54.093889,-25.295278,Medianeira,8.099499999999999,10.1375,11.25,,85.162,42.492,91.084
-54.588056,-25.547778,Foz do Iguacu,19.6915,26.512,31.1265,,83.399,50.204,109.327
-54.056667,-24.556111,Marechal Candido Rondon,8.9705,11.56375,13.05725,,86.28,39.7945,91.017
-52.383056,-24.045556,Campo Mourao,8.149750000000001,9.8575,10.86025,,75.4675,51.2785,108.257
-52.465278,-23.073056,Paranavai,5.4990000000000006,6.976,7.806,,80.45,47.631,155.866
-50.161944,-25.095,Ponta Grossa,5.3285,7.781,8.628,,73.79,54.285,88.503
-51.162778,-23.310278,Londrina,4.4045000000000005,5.7895,6.3145,,73.927,58.851,73.758
-51.458056,-25.395278,Guarapuava,21.64358413132695,31.10151846785225,35.49860465116279,906.2900273597812,71.95212038303694,56.10259917920656,143.78022222222222
