City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,4.061,5.391666666666667,6.0375000000000005,,-27.75266666666666,53.97666666666667,148.87
-48.991111,-24.657222,Adrianopolis,0.514,1.1805,2.5225,,78.904,56.714,
-50.382778,-25.874167,Sao Mateus do Sul,6.33225,8.14225,9.56175,,80.2025,49.232,76.4745
-53.055,-26.081111,Francisco Beltrao,7.201499999999999,8.911000000000001,9.778,,83.668,53.577,81.167
-54.093889,-25.295278,Medianeira,3.2085,4.0875,4.656000000000001,,92.451,44.714,73.781
-54.588056,-25.547778,Foz do Iguacu,5.7095,7.2865,8.102,,92.765,45.229,81.946
-54.056667,-24.556111,Marechal Candido Rondon,4.4985,5.698,6.4635,,91.1795,43.354,74.6405
-52.383056,-24.045556,Campo Mourao,2.805,3.50275,5.148,,84.657,48.0645,85.2035
-52.465278,-23.073056,Paranavai,3.33375,4.3095,5.0142500000000005,,87.88300000000001,49.0715,98.4345
-51.458056,-25.395278,Guarapuava,5.9342681258549925,8.409138166894664,10.096374829001368,901.2373050615596,83.25718194254446,48.16963064295486,117.2774433656958
