City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,19.26525,26.93575,30.39725,912.94,59.293,46.7655,104.5
-48.991111,-24.657222,Adrianopolis,6.5415,8.305,10.3565,996.6,60.931,58.798,
-50.382778,-25.874167,Sao Mateus do Sul,14.02075,19.98075,23.4855,929.026,63.1305,37.991,82.68
-53.055,-26.081111,Francisco Beltrao,10.828,15.317,18.0985,947.752,59.669,51.258,109.07
-54.093889,-25.295278,Medianeira,5.557,7.1485,7.668,971.631,69.544,38.54,96.433
-54.588056,-25.547778,Foz do Iguacu,18.557,26.581,33.053,1000.577,64.058,46.254,90.009
-54.056667,-24.556111,,23.3,26.6625,28.0345,972.491,67.499,36.695,97.097
-52.383056,-24.045556,Campo Mourao,4.73975,5.938000000000001,6.446,951.6445,62.161,37.7765,71.78200000000001
-50.161944,-25.095,Ponta Grossa,11.978,16.7815,18.6495,914.374,62.905,40.497,80.755
-51.162778,-23.310278,Londrina,7.76075,10.45625,11.5415,954.756,68.8535,35.767,75.88749999999999
-51.458056,-25.395278,Guarapuava,6.343816155988858,9.517632311977716,10.547353760445684,902.9557381615598,68.67130919220055,30.200557103064067,165.06564516129032
-54.056667,-24.556111,Marechal Candido Rondon,23.3,26.6625,28.0345,972.491,67.499,36.695,97.097
-49.273056,-25.427778,Curitiba,12.95565277777778,17.47812152777778,19.19785763888889,913.9874861111113,54.68819444444445,53.21180555555556,83.08008333333333
-48.99111099999999,-24.657222,Adrianopolis,3.667270833333333,4.762854166666666,5.601562500000001,997.4846666666666,61.49583333333333,56.90277777777778,
-50.382778,-25.874167,Sao Mateus do Sul,17.992171776000617,23.459822404767426,26.477224129771287,930.4932511010664,60.18568517230722,42.64639159326225,80.30414748493277
-53.055,-26.081111,Francisco Beltrao,7.452677824267782,10.2168410041841,11.287587168758716,948.9746164574616,59.86610878661088,48.89818688981869,110.00514644351465
-54.093889,-25.295278,Medianeira,5.574902506963789,8.133293871866295,9.491942896935932,973.2468662952646,63.83844011142061,42.9066852367688,94.49316155988858
-54.58805600000001,-25.547778,Foz do Iguacu,9.994131944444444,13.744368055555556,16.42934027777778,1002.6440694444444,63.19861111111111,43.79444444444445,89.74801388888889
-54.056666999999976,-24.556111,,3.6582853025936606,4.835439481268011,5.385936599423632,974.1636455331412,62.88184438040346,40.11815561959654,90.94320346320347
-52.383056,-24.045556,Campo Mourao,5.525344667555247,6.749922027121001,7.231301832212949,952.5383946260238,58.37230238757534,43.6997160407974,68.67774553778396
-50.161944000000005,-25.094999999999995,Ponta Grossa,7.889888268156426,10.657905027932962,11.806864525139664,915.2634776536312,64.04329608938548,41.3072625698324,90.5088687150838
-51.162778,-23.310278000000004,Londrina,6.152498703961622,8.169818428891983,8.977684463014548,955.32942862117,64.22017757660167,44.44157575054163,74.93312062828846
