City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,37.152,52.19825,60.29325,916.841,74.54050000000001,49.724500000000006,149.617
-48.991111,-24.657222,Adrianopolis,15.1425,20.907,24.37,998.047,74.573,58.779,
-50.382778,-25.874167,Sao Mateus do Sul,27.3135,38.90825,46.16475,932.414,76.0635,44.468,84.475
-53.055,-26.081111,Francisco Beltrao,28.424,41.602,50.5775,947.84,78.396,47.703,169.373
-54.093889,-25.295278,Medianeira,24.378,34.901,41.08,968.997,92.001,24.103,116.519
-54.056667,-24.556111,Marechal Candido Rondon,20.291,29.233,34.1025,970.087,90.628,24.432,82.094
-52.383056,-24.045556,Campo Mourao,25.13075,34.26175,41.2295,951.849,82.9615,32.432,99.842
-50.161944,-25.095,Ponta Grossa,24.14,33.798,37.151,917.555,80.951,43.589,76.742
-51.162778,-23.310278,Londrina,16.74925,24.378,28.2465,955.5755,86.07900000000001,32.489999999999995,94.55
-54.056667,-24.556111,,20.291,29.233,34.1025,970.087,90.628,24.432,82.094
-54.58805600000001,-25.547778,Foz do Iguacu,12.711919191919192,15.988888888888887,17.414747474747475,998.3160353535354,79.36363636363636,38.63636363636363,76.61984848484848
-51.458056,-25.395278,Guarapuava,,,,,,,
