City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,3.6145,5.371,6.28425,915.818,61.029,73.9855,79.119
-48.991111,-24.657222,Adrianopolis,8.379,12.007,15.2685,997.421,70.565,62.5,
-50.382778,-25.874167,Sao Mateus do Sul,10.66675,15.611,18.63125,931.361,68.568,61.451,67.1755
-53.055,-26.081111,Francisco Beltrao,22.6565,35.026,44.161,946.809,69.168,66.204,128.354
-54.093889,-25.295278,Medianeira,24.788,38.3145,47.847,969.358,74.212,61.667,86.609
-54.588056,-25.547778,Foz do Iguacu,27.261000000000003,40.077,49.5955,997.781,75.574,56.614,81.086
-54.056667,-24.556111,Marechal Candido Rondon,24.8945,39.2125,49.3015,969.886,73.943,63.759,66.708
-52.383056,-24.045556,Campo Mourao,28.853,40.914,51.8175,948.585,73.021,67.648,80.834
-50.161944,-25.095,Ponta Grossa,13.699,20.6025,24.035,915.579,67.429,66.315,79.405
-51.162778,-23.310278,Londrina,15.6155,24.4815,29.63775,953.0395,76.926,54.297,70.8905
-54.056667,-24.556111,,24.8945,39.2125,49.3015,969.886,73.943,63.759,66.708
-51.458056,-25.395278,Guarapuava,,,,,,,
