City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,14.425249999999998,18.7525,21.12475,,73.884,53.548,110.642
-48.991111,-24.657222,Adrianopolis,8.075,10.709,12.503,,72.732,66.213,
-50.382778,-25.874167,Sao Mateus do Sul,14.30925,19.37925,22.35725,,76.404,55.1635,82.078
-53.055,-26.081111,Francisco Beltrao,9.816,14.53,21.297,,70.214,75.734,137.669
-54.093889,-25.295278,Medianeira,5.507,6.983,7.6045,,78.104,63.281,75.694
-54.588056,-25.547778,Foz do Iguacu,8.415500000000002,10.5745,11.572,,80.575,60.474,72.135
-54.056667,-24.556111,Marechal Candido Rondon,10.1575,12.8175,14.18775,,81.3545,52.1935,79.7025
-52.383056,-24.045556,Campo Mourao,8.01775,10.2445,12.43,,83.1175,37.3765,99.8815
-52.465278,-23.073056,Paranavai,4.104,5.489,6.666,,87.968,36.2,139.182
-50.161944,-25.095,Ponta Grossa,15.0365,20.899,23.8005,,80.753,43.854,75.031
-51.162778,-23.310278,,9.672,12.6185,13.9165,,82.923,44.008,73.727
-51.458056,-25.395278,Guarapuava,8.89437756497948,12.040807113543092,13.204035567715458,902.5364979480164,76.80027359781121,46.68673050615595,122.4103328050713
-51.162778,-23.310278,Londrina,9.672,12.6185,13.9165,,82.923,44.008,73.727
