City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,24.14225,34.29525,39.07675,915.3735,76.7165,50.4035,109.474
-48.991111,-24.657222,Adrianopolis,16.1955,23.3125,27.894,996.516,76.14,58.571,
-50.382778,-25.874167,Sao Mateus do Sul,27.6665,40.10225,47.493,930.4065,77.3955,45.021,79.21350000000001
-53.055,-26.081111,Francisco Beltrao,27.5225,40.536,49.353,945.316,80.249,45.999,140.897
-54.093889,-25.295278,Medianeira,25.599,35.0655,40.5835,966.965,93.364,25.533,157.308
-54.056667,-24.556111,Marechal Candido Rondon,24.24,33.8755,39.855,968.2,90.67,24.493,76.671
-52.383056,-24.045556,Campo Mourao,25.32275,34.29575,41.3775,949.862,83.964,29.1015,94.8435
-50.161944,-25.095,Ponta Grossa,27.4565,40.081,47.4905,915.827,81.915,40.167,81.425
-51.162778,-23.310278,Londrina,11.7275,17.0085,20.979,955.093,86.795,26.318,89.061
-54.056667,-24.556111,,24.24,33.8755,39.855,968.2,90.67,24.493,76.671
-51.458056,-25.395278,Guarapuava,,,,,,,
