City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,19.476750000000003,26.13125,29.87575,915.6815,73.3835,56.201,109.106
-48.991111,-24.657222,Adrianopolis,10.07,13.5495,16.3105,996.169,76.723,60.351,
-50.382778,-25.874167,Sao Mateus do Sul,16.411749999999998,21.91325,24.56175,931.104,75.53,53.503,75.826
-53.055,-26.081111,Francisco Beltrao,16.3885,21.739,23.498,946.497,75.82,59.489,155.51
-54.093889,-25.295278,Medianeira,13.4575,18.0315,20.4955,967.507,84.839,37.839,104.602
-54.588056,-25.547778,Foz do Iguacu,19.788,26.1185,29.454,994.921,81.331,53.294,81.81
-54.056667,-24.556111,Marechal Candido Rondon,131.67374999999998,135.56675,137.7285,968.3765,83.64750000000001,34.092,78.22149999999999
-52.383056,-24.045556,Campo Mourao,11.3585,14.2915,15.815,950.2315,83.22399999999999,32.239,89.0215
-52.465278,-23.073056,Paranavai,6.753,8.953,10.225,965.012,88.597,32.208,212.63
-50.161944,-25.095,Ponta Grossa,15.9265,22.731,26.499,916.447,76.401,47.389,86.012
-51.162778,-23.310278,Londrina,11.36325,16.05125,18.2115,954.3905,84.92,33.617000000000004,90.163
-51.458056,-25.395278,Guarapuava,14.143871409028728,19.240410396716825,21.198153214774283,904.2302872777016,78.37209302325581,40.32147742818057,151.4556129032258
