City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,20.8295,28.972500000000004,33.55375,909.0675,69.52000000000001,55.267,87.661
-48.991111,-24.657222,Adrianopolis,22.5845,31.942500000000003,40.827,989.411,73.86,56.397,
-50.382778,-25.874167,Sao Mateus do Sul,21.0955,29.82525,34.7125,924.492,73.5085,48.439,83.59049999999999
-53.055,-26.081111,Francisco Beltrao,4.482,6.1795,6.619,942.848,66.558,61.276,108.372
-54.093889,-25.295278,Medianeira,6.456,8.8,9.485,965.87,70.039,58.212,123.326
-54.588056,-25.547778,Foz do Iguacu,5.1175,6.9975,8.5825,994.795,70.21,59.004,85.611
-54.056667,-24.556111,Marechal Candido Rondon,7.67375,10.566,11.802499999999998,965.828,73.5675,50.0045,65.559
-52.383056,-24.045556,Campo Mourao,28.86475,39.372,47.481,944.7925,71.19999999999999,54.9575,124.9165
-50.161944,-25.095,Ponta Grossa,45.688,67.3985,77.3605,909.175,75.181,40.762,97.565
-51.162778,-23.310278,Londrina,34.10275,50.4395,56.72775,947.255,84.1235,28.81,88.45500000000001
-52.383056,-24.045556,,26.80579608938548,35.25534916201118,42.769217877094974,945.3488547486032,88.42458100558659,22.60195530726257,107.14196927374302
-51.458056,-25.395278,Guarapuava,,,,,,,
