City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-51.458056,-25.395278,Guarapuava,42.57095161290323,63.07385483870968,69.63364516129032,903.9513870967742,80.76774193548387,37.93709677419355,198.0095627376426
-49.273056,-25.427778,Curitiba,21.87475,31.759750000000004,36.56775,914.9985,73.92699999999999,59.4965,138.658
-48.991111,-24.657222,Adrianopolis,25.3025,37.403,48.072500000000005,995.786,78.855,55.627,
-50.382778,-25.874167,Sao Mateus do Sul,29.293,42.19125,49.50575,930.0105,80.38650000000001,45.3655,69.18
-53.055,-26.081111,Francisco Beltrao,33.892,48.2975,58.7515,943.391,80.44,48.816,177.122
-54.093889,-25.295278,Medianeira,27.2725,37.76,44.578,963.684,93.594,21.506,117.434
-54.588056,-25.547778,Foz do Iguacu,43.2945,57.506,67.6515,990.568,89.913,35.529,86.405
-54.056667,-24.556111,Marechal Candido Rondon,29.59925,40.2575,48.398,965.1635,91.3685,22.745,81.197
-52.383056,-24.045556,Campo Mourao,37.32825,51.1575,62.48175,948.114,82.44749999999999,32.542500000000004,90.942
-50.161944,-25.095,Ponta Grossa,28.936,42.5565,50.8375,914.873,79.208,50.101,80.573
-51.162778,-23.310278,Londrina,20.8115,30.63575,37.02675,952.1135,87.1385,30.597,85.846
