City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,36.8545,51.34025,57.73425,,70.899,53.73,123.746
-48.991111,-24.657222,Adrianopolis,11.163,14.9115,17.247,,70.202,66.76,
-50.382778,-25.874167,Sao Mateus do Sul,26.44025,37.36875,43.87925,,71.9465,53.5835,90.2825
-53.055,-26.081111,Francisco Beltrao,17.4195,22.365,24.8145,,74.283,56.97,178.851
-54.093889,-25.295278,Medianeira,10.85,13.616,14.9565,,85.501,39.555,97.687
-54.588056,-25.547778,Foz do Iguacu,20.322,26.6905,30.74,,84.02,47.472,88.39
-54.056667,-24.556111,Marechal Candido Rondon,11.99275,15.24875,16.94325,,87.164,36.172,92.233
-52.383056,-24.045556,Campo Mourao,12.65025,15.157,16.67375,,77.75,44.7885,85.157
-52.465278,-23.073056,Paranavai,9.762,12.376,13.7795,,82.2,40.35,84.294
-50.161944,-25.095,Ponta Grossa,14.181,18.4415,20.079,,78.818,41.722,70.853
-51.162778,-23.310278,Londrina,14.613,18.78,19.918,,79.236,49.245,68.162
-51.458056,-25.395278,Guarapuava,19.957729138166894,28.42155950752394,32.26057455540356,906.8399316005472,73.43365253077975,48.487004103967166,144.5516343042071
