City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,14.719,19.9035,22.525,,56.6485,43.9025,99.268
-48.991111,-24.657222,Adrianopolis,6.8515,9.3255,10.553999999999998,,63.685,62.086,
-50.382778,-25.874167,Sao Mateus do Sul,18.048,25.6765,30.901,,57.928,44.096,102.551
-53.055,-26.081111,Francisco Beltrao,2.8485,4.166,4.644500000000001,,57.156,42.82,82.468
-54.093889,-25.295278,Medianeira,2.0255,2.8015,3.0955,,61.024,43.798,78.732
-54.588056,-25.547778,Foz do Iguacu,5.7475000000000005,7.92,8.823,,60.883,44.097,77.662
-54.056667,-24.556111,Marechal Candido Rondon,2.37375,3.2355,3.6465,,65.7335,40.196,103.757
-52.383056,-24.045556,Campo Mourao,2.1172500000000003,2.9944999999999995,3.61825,,64.3555,31.2655,88.7225
-50.161944,-25.095,Ponta Grossa,13.208,18.3545,20.496,,67.594,36.519,88.339
-51.162778,-23.310278,Londrina,5.9025,8.3905,9.9895,,71.188,39.177,87.607
-51.458056,-25.395278,Guarapuava,12.628207934336524,18.1559097127223,19.85625170998632,902.1905471956223,68.37756497948017,50.9124487004104,135.64634894991923
-50.382778,-25.874167000000003,,11.41726388888889,15.80265972222222,18.453347222222224,,66.75972222222222,47.391666666666666,100.81836111111112
