City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,9.8695,13.861,15.744,,-23.33300000000001,52.29866666666667,84.047
-48.991111,-24.657222,Adrianopolis,4.856,6.6655,8.019,,85.031,56.105,
-50.382778,-25.874167,Sao Mateus do Sul,5.401,7.250500000000001,8.1955,,82.0,55.845,78.574
-53.055,-26.081111,Francisco Beltrao,6.999499999999999,9.1535,10.7955,,81.808,65.148,142.639
-54.588056,-25.547778,Foz do Iguacu,6.2335,8.0445,9.0325,,87.651,58.171,76.737
-54.056667,-24.556111,Marechal Candido Rondon,6.05125,7.5665,8.331,,94.2815,47.366,88.675
-52.383056,-24.045556,Campo Mourao,5.86125,7.23125,8.449,,87.846,43.9335,89.92599999999999
-52.465278,-23.073056,Paranavai,3.376,4.4135,5.417,,90.745,42.956,96.211
-50.161944,-25.095,Ponta Grossa,8.0155,10.5915,11.7215,,83.983,52.014,73.894
-51.458056,-25.395278,Guarapuava,3.707948016415869,4.877236662106703,5.402845417236662,898.8488098495212,80.2530779753762,57.04651162790697,123.55838969404186
