City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,25.0895,36.0405,43.5455,910.0,81.977,50.105,131.198
-48.991111,-24.657222,Adrianopolis,22.48,33.867999999999995,43.602,990.792,85.649,54.151,
-50.382778,-25.874167,Sao Mateus do Sul,36.625,56.48575,68.5555,926.2415,85.7035,44.4215,77.662
-53.055,-26.081111,Francisco Beltrao,63.106,96.8295,103.618,940.816,89.025,49.574,176.622
-54.093889,-25.295278,Medianeira,50.348,76.108,82.2575,961.677,100.023,28.593,117.464
-54.588056,-25.547778,Foz do Iguacu,52.416,74.953,81.93100000000001,987.975,97.348,35.751,90.504
-54.056667,-24.556111,Marechal Candido Rondon,33.4805,48.9455,61.2945,961.415,102.861,22.364,162.33
-52.383056,-24.045556,Campo Mourao,60.9465,89.6995,101.80325,944.9335,91.512,33.249,103.5615
-52.465278,-23.073056,Paranavai,35.774,56.007,67.341,,,,
-50.161944,-25.095,Ponta Grossa,29.311,45.9375,56.5865,911.639,88.95,39.361,87.932
-51.162778,-23.310278,Londrina,24.054,38.01575,46.337,949.0,98.5015,23.346,74.76050000000001
-54.056667,-24.556111,,33.4805,48.9455,61.2945,961.415,102.861,22.364,162.33
-51.458056,-25.395278,Guarapuava,,,,,,,
