City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,29.17,41.80425,50.96575,910.9275,76.7675,50.701,122.328
-48.991111,-24.657222,Adrianopolis,24.936,36.282,46.4895,991.015,81.742,51.663,
-50.382778,-25.874167,Sao Mateus do Sul,32.12075,45.57875,54.96425,925.3935,80.5415,41.6955,86.687
-53.055,-26.081111,Francisco Beltrao,29.053,40.6865,50.0505,940.326,78.406,45.668,167.049
-54.093889,-25.295278,Medianeira,26.941,36.545,42.66,961.677,88.558,28.101,161.618
-54.588056,-25.547778,Foz do Iguacu,39.6985,52.022000000000006,59.255,989.191,84.848,36.291,92.269
-54.056667,-24.556111,Marechal Candido Rondon,28.779,39.1195,46.315,962.9715,86.5325,28.6815,73.6495
-52.383056,-24.045556,Campo Mourao,25.12,33.31,40.348,945.625,88.54,22.81,107.019
-50.161944,-25.095,Ponta Grossa,27.002,39.064,46.608,911.333,79.411,45.146,81.019
-51.162778,-23.310278,Londrina,19.56425,28.0115,33.93925,949.3245,89.58500000000001,25.988,93.0685
-52.383056,-24.045556,,25.12,33.31,40.348,945.625,88.54,22.81,107.019
-51.458056,-25.395278,Guarapuava,,,,,,,
