City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,7.990229166666666,11.003166666666669,12.120552083333331,906.094,72.3125,76.14583333333334,72.50174999999999
-50.382778000000016,-25.874167,Sao Mateus do Sul,8.203471602697096,10.496373703319502,11.088097640041491,921.1724784751038,78.41716804979254,61.2176694329184,73.05032244121715
-53.05499999999998,-26.081111000000007,Francisco Beltrao,12.345875,16.09375,17.802458333333334,936.286375,76.77083333333333,72.55416666666666,184.48770833333336
-54.093889,-25.295278,Medianeira,4.168589211618257,5.225663900414938,5.681348547717842,957.531161825726,85.10373443983403,54.81327800829875,107.7048132780083
-54.58805600000002,-25.547778,Foz do Iguacu,3.536958333333333,4.452916666666666,4.923333333333333,984.2290833333332,89.99583333333334,49.85416666666666,69.03216666666667
-54.05666699999998,-24.556110999999994,Marechal Candido Rondon,4.275555555555555,5.573717948717949,6.043910256410257,959.7284615384616,79.43162393162393,64.34188034188034,65.51217948717948
-52.383056,-24.045556,Campo Mourao,3.2993749999999995,4.0015833333333335,4.52384375,941.9971666666668,76.74583333333334,67.90416666666667,89.240375
-52.46527800000001,-23.073056,Paranavai,7.6264406779661025,8.92864406779661,9.437118644067796,,,,
-50.161943999999984,-25.09500000000001,Ponta Grossa,7.0145,8.88125,9.444416666666667,907.3529583333332,72.69583333333334,74.26666666666667,83.70429166666666
-51.162778,-23.310278,Londrina,1.3786344537815127,1.8413025210084035,2.228823529411765,947.5720588235296,79.91596638655462,61.634453781512605,102.31373949579832
-51.458056,-25.395278,Guarapuava,,,,,,,
