City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,17.160249999999998,25.85825,31.33075,910.1495,74.521,60.406,121.679
-48.991111,-24.657222,Adrianopolis,17.8275,25.6595,32.1275,989.82,81.524,62.484,
-50.382778,-25.874167,Sao Mateus do Sul,18.16675,27.2995,32.37875,926.086,80.194,47.477,81.502
-53.055,-26.081111,Francisco Beltrao,4.179,6.0845,6.6885,944.975,75.869,52.968,103.805
-54.093889,-25.295278,Medianeira,4.6795,6.6355,7.327500000000001,968.473,78.695,50.438,106.866
-54.588056,-25.547778,Foz do Iguacu,5.862,7.787,8.5275,997.074,77.808,51.087,78.957
-54.056667,-24.556111,Marechal Candido Rondon,154.139,155.2405,155.661,968.677,85.397,38.739,104.715
-52.383056,-24.045556,Campo Mourao,10.2855,14.46425,16.45125,946.7315,83.4485,36.3505,107.302
-52.465278,-23.073056,Paranavai,11.774,18.776,20.484,,,,
-50.161944,-25.095,Ponta Grossa,18.7355,29.445500000000003,35.0655,911.122,84.657,45.863,114.719
-51.162778,-23.310278,Londrina,17.117,26.53475,30.64075,949.16,86.80850000000001,38.707,105.142
-54.056667,-24.556111,,154.139,155.2405,155.661,968.677,85.397,38.739,104.715
-51.458056,-25.395278,Guarapuava,,,,,,,
