City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,26.3245,36.24525,40.75025,,71.0695,57.1535,99.475
-48.991111,-24.657222,Adrianopolis,15.7165,21.008,23.5455,,73.494,65.95,
-50.382778,-25.874167,Sao Mateus do Sul,21.9045,29.7245,34.34425,,72.3075,52.23650000000001,93.4835
-53.055,-26.081111,Francisco Beltrao,18.9175,25.5745,29.098,,76.382,55.308,155.231
-54.093889,-25.295278,Medianeira,9.355,11.978,13.626,,86.424,38.472,113.958
-54.588056,-25.547778,Foz do Iguacu,17.9155,23.639,27.082,,85.053,43.1,83.231
-54.056667,-24.556111,Marechal Candido Rondon,8.367750000000001,10.9605,12.518,,90.03649999999999,34.7375,89.539
-52.383056,-24.045556,Campo Mourao,15.466,18.998,21.08125,,79.4605,43.286,88.437
-50.161944,-25.095,Ponta Grossa,16.6475,22.843,25.677,,75.497,49.586,80.479
-51.162778,-23.310278,Londrina,17.5735,23.5885,25.492,,80.579,48.414,68.662
-51.458056,-25.395278,Guarapuava,22.41374829001368,31.70274965800273,37.02306429548564,906.5047195622434,73.87688098495212,49.37482900136799,138.2467845659164
