City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,5.362833333333334,6.8905,7.462833333333333,,-27.80133333333333,59.715,198.469
-48.991111,-24.657222,Adrianopolis,1.2745,2.276,3.566,,80.464,63.115,
-50.382778,-25.874167,Sao Mateus do Sul,6.093249999999999,7.838,8.96325,,80.721,51.5745,72.0055
-53.055,-26.081111,Francisco Beltrao,5.17,6.6555,7.5355,,83.428,50.819,88.735
-54.093889,-25.295278,Medianeira,3.2195,4.1485,4.751,,90.683,46.05,77.897
-54.588056,-25.547778,Foz do Iguacu,7.9465,10.8755,12.4125,,90.356,46.248,74.17
-54.056667,-24.556111,Marechal Candido Rondon,3.094,4.1115,4.90325,,92.893,39.1605,76.541
-52.383056,-24.045556,Campo Mourao,3.61,4.66775,6.31925,,86.426,47.6875,80.8845
-52.465278,-23.073056,Paranavai,3.939,5.1895,6.171749999999999,,90.718,47.0095,102.768
-51.458056,-25.395278,Guarapuava,2.07724043715847,2.7723360655737705,3.054494535519125,901.0300819672132,83.61475409836065,49.68032786885246,120.1422294022617
