City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,4.9705,6.59725,7.372,911.4435,70.30449999999999,58.73650000000001,86.137
-48.991111,-24.657222,Adrianopolis,4.8015,6.630000000000001,8.8565,993.198,72.464,62.142,
-50.382778,-25.874167,Sao Mateus do Sul,8.79625,11.5715,12.91275,926.621,77.926,46.9425,74.77250000000001
-53.055,-26.081111,Francisco Beltrao,11.396,15.23,16.522,940.377,80.075,47.056,110.943
-54.093889,-25.295278,Medianeira,10.2175,13.6185,15.4105,960.889,94.676,29.904,96.068
-54.588056,-25.547778,Foz do Iguacu,11.8015,15.2255,17.0545,987.777,91.771,38.114,84.508
-54.056667,-24.556111,Marechal Candido Rondon,7.426,9.80825,11.13425,962.2125,90.3015,28.0785,95.568
-52.383056,-24.045556,Campo Mourao,7.7895,9.7445,10.84675,943.808,85.9445,31.3935,75.86699999999999
-52.465278,-23.073056,Paranavai,5.46,7.539,8.816,,,,
-50.161944,-25.095,Ponta Grossa,4.167,5.796,6.708,911.31,77.868,48.416,83.576
-51.162778,-23.310278,Londrina,4.1175,6.00775,7.00425,947.422,91.373,25.334,74.763
-51.458056,-25.395278,Guarapuava,6.912239583333334,9.771744791666666,10.893020833333331,893.1340364583333,79.109375,41.94010416666666,
