City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,34.093,50.08925,60.405,911.792,75.074,52.711,109.802
-48.991111,-24.657222,Adrianopolis,39.946,57.0915,72.2715,991.16,81.324,55.913,
-50.382778,-25.874167,Sao Mateus do Sul,37.32925,56.86975,69.5015,927.303,77.2645,58.893,94.762
-53.055,-26.081111,Francisco Beltrao,51.4985,85.53,98.566,944.017,76.569,60.547,80.17
-54.093889,-25.295278,Medianeira,33.6195,53.2605,66.60050000000001,967.129,77.438,60.898,101.246
-54.588056,-25.547778,Foz do Iguacu,30.9255,46.5025,58.7825,995.352,79.19,54.022,91.927
-54.056667,-24.556111,Marechal Candido Rondon,34.177499999999995,55.0635,68.263,967.516,78.638,55.588,69.407
-52.383056,-24.045556,Campo Mourao,101.07925,161.61725,184.58325,946.462,81.52,51.1095,105.4175
-52.465278,-23.073056,Paranavai,45.245,59.07,71.311,,,,
-50.161944,-25.095,Ponta Grossa,33.1155,51.734,60.07899999999999,912.508,79.914,46.975,106.866
-51.162778,-23.310278,Londrina,31.097500000000004,46.362,55.477,949.4295,88.208,30.654,95.3055
-54.056667,-24.556111,,34.177499999999995,55.0635,68.263,967.516,78.638,55.588,69.407
-51.458056,-25.395278,Guarapuava,,,,,,,
