City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,10.701833333333331,15.336666666666668,17.39816666666667,,-30.825000000000006,61.01466666666667,100.438
-50.382778,-25.874167,Sao Mateus do Sul,2.99675,4.0545,4.70875,,74.4865,62.0155,80.8755
-53.055,-26.081111,Francisco Beltrao,4.388,5.571,5.9095,,73.255,66.575,110.772
-54.093889,-25.295278,Medianeira,3.281,4.351,4.717499999999999,,74.724,59.278,111.899
-54.588056,-25.547778,Foz do Iguacu,2.4825,3.396,3.8525,,75.099,56.193,77.884
-54.056667,-24.556111,Marechal Candido Rondon,4.28675,5.83875,6.5315,,72.12100000000001,67.14949999999999,77.2445
-52.383056,-24.045556,Campo Mourao,5.29075,6.59,7.49625,,76.66149999999999,61.511,119.363
-50.161944,-25.095,Ponta Grossa,4.15175,5.542,6.2355,,73.257,64.2085,79.396
-51.162778,-23.310278,Londrina,6.7605,9.086,10.522,,77.252,65.105,68.265
-51.458056,-25.395278,Guarapuava,12.456465753424656,16.237219178082192,17.367712328767123,900.1609589041096,80.28356164383561,48.55205479452055,92.53167731629394
