City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,16.139666666666667,22.14916666666667,24.809,,-24.438666666666663,48.32900000000001,92.471
-48.991111,-24.657222,Adrianopolis,13.441,17.973,21.3405,,83.841,59.019,
-50.382778,-25.874167,Sao Mateus do Sul,12.56425,16.4155,18.112,,81.15899999999999,48.3515,87.219
-53.055,-26.081111,Francisco Beltrao,9.734,12.6815,14.1445,,81.214,56.34,138.939
-54.588056,-25.547778,Foz do Iguacu,9.245,12.1605,13.805,,90.442,42.232,79.661
-54.056667,-24.556111,Marechal Candido Rondon,7.9105,10.5715,11.977,,92.069,35.625,89.8925
-52.383056,-24.045556,Campo Mourao,7.1185,8.843,10.2415,,85.196,39.6325,85.16050000000001
-52.465278,-23.073056,Paranavai,5.568,7.302,8.7095,,91.745,36.467,126.769
-50.161944,-25.095,Ponta Grossa,13.351,18.146,20.0075,,82.736,48.554,71.589
-51.458056,-25.395278,Guarapuava,8.900997267759562,11.896120218579236,12.993647540983607,903.23043715847,82.99863387978142,45.99863387978142,114.77706168831168
