City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,31.266,44.459500000000006,56.049,909.569,83.453,51.425,131.537
-48.991111,-24.657222,Adrianopolis,19.9595,29.185,36.313,990.014,86.458,55.926,
-50.382778,-25.874167,Sao Mateus do Sul,47.475,70.34899999999999,81.84075000000001,925.8495,85.6135,48.094,94.7235
-53.055,-26.081111,Francisco Beltrao,48.7455,72.261,81.05850000000001,941.248,87.43,52.777,125.159
-54.093889,-25.295278,Medianeira,45.249,66.2925,73.92099999999999,962.029,97.954,32.738,118.147
-54.588056,-25.547778,Foz do Iguacu,37.762,52.655,63.4885,988.543,95.746,38.85,85.363
-54.056667,-24.556111,Marechal Candido Rondon,47.0925,65.9975,72.6275,962.56,103.0,29.0,165.34
-52.383056,-24.045556,Campo Mourao,55.57925,78.02225,89.39125,945.0785,93.326,36.025,104.648
-52.465278,-23.073056,Paranavai,36.822,55.784,67.466,,,,
-50.161944,-25.095,Ponta Grossa,32.797,49.4975,57.4195,911.535,91.629,44.017,81.9
-51.162778,-23.310278,Londrina,20.6805,31.296,37.5785,949.998,93.453,34.176,118.694
-54.056667,-24.556111,,47.0925,65.9975,72.6275,962.56,103.0,29.0,165.34
-51.458056,-25.395278,Guarapuava,25.68383915022762,40.98333839150228,47.35238239757208,891.3571927162368,82.95295902883156,49.51138088012139,
