City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,10.669934440187316,13.019905522106672,13.82649285410205,910.7598245758072,81.12133734719941,67.96972875995864,77.59162962962964
-48.991111,-24.65722199999999,Adrianopolis,8.52108208955224,10.5793407960199,12.20226368159204,989.5369154228856,85.41542288557214,64.37064676616916,
-50.382778000000016,-25.874167,Sao Mateus do Sul,8.957599936143039,11.232550872711794,12.325069816943383,926.552705406556,83.22028826856413,59.02516268320866,72.87884181718664
-53.05499999999999,-26.081111000000003,Francisco Beltrao,0.9240147783251232,1.3260837438423647,1.6627093596059117,943.30539408867,80.08866995073892,65.79556650246306,132.8148275862069
-54.093889,-25.295278,Medianeira,0.7249014778325121,1.0375615763546795,1.5142487684729062,965.6406896551724,83.68226600985221,61.54187192118226,119.81990147783252
-54.58805600000001,-25.547778,Foz do Iguacu,0.9607160493827162,1.3595555555555556,1.887728395061729,993.5234567901234,84.15555555555555,58.04444444444445,113.3692098765432
-54.05666699999999,-24.556111,Marechal Candido Rondon,1.8666256157635468,2.243743842364532,2.631428571428572,966.1176504357712,86.70748389541492,56.5732853353543,74.80247651506474
-52.383056,-24.045556,Campo Mourao,0.6263098236775819,0.8586523929471033,1.2916876574307303,945.39201511335,83.31989924433249,61.04534005037783,86.63335012594459
-52.465278000000005,-23.073056000000005,Paranavai,6.9812,8.107066666666666,8.980755555555556,,,,
-50.161944,-25.095,Ponta Grossa,5.862266009852217,7.355689655172413,8.122758620689654,911.735344827586,83.45320197044335,58.97536945812808,99.5651724137931
