City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,17.012666666666668,23.911,27.615166666666667,,-22.835999999999995,48.53366666666667,94.666
-48.991111,-24.657222,Adrianopolis,8.8665,11.9485,14.036,,83.714,58.639,
-50.382778,-25.874167,Sao Mateus do Sul,10.20875,13.24125,14.884250000000002,,85.0865,49.9295,84.4965
-53.055,-26.081111,Francisco Beltrao,10.243,12.999,14.2925,,85.784,58.623,156.209
-54.588056,-25.547778,Foz do Iguacu,8.467500000000001,11.396,13.2025,,95.574,46.537,77.725
-54.056667,-24.556111,Marechal Candido Rondon,4.37275,5.64375,6.49225,,94.0645,44.095,74.01599999999999
-52.383056,-24.045556,Campo Mourao,9.13325,11.254,12.76375,,89.3175,45.2165,89.556
-52.465278,-23.073056,Paranavai,4.392,5.774,7.02,,94.561,41.215,130.774
-50.161944,-25.095,Ponta Grossa,8.338,10.6685,11.7435,,85.164,48.336,76.182
-51.458056,-25.395278,Guarapuava,10.885868673050616,14.3918878248974,15.785759233926129,900.4417099863201,83.96853625170999,48.40082079343365,120.23797101449276
