City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,7.504833333333333,10.491333333333332,11.347500000000002,,-30.442000000000007,58.62233333333334,93.254
-50.382778,-25.874167,Sao Mateus do Sul,13.205750000000002,18.301,20.836,,71.147,60.334,80.91900000000001
-53.055,-26.081111,Francisco Beltrao,7.4315,9.3605,10.139,,73.103,59.977,139.281
-54.588056,-25.547778,Foz do Iguacu,7.809,9.876,10.9555,,78.144,54.544,81.721
-54.056667,-24.556111,Marechal Candido Rondon,6.60175,8.315,9.2385,,86.32400000000001,44.7355,88.0795
-52.383056,-24.045556,Campo Mourao,7.689500000000001,9.22875,10.111999999999998,,78.4285,51.6125,81.3505
-50.161944,-25.095,Ponta Grossa,2.5705,3.46725,3.78325,,78.795,54.2385,75.9435
-51.162778,-23.310278,Londrina,9.828,13.6375,14.4785,,78.858,65.156,72.808
-51.458056,-25.395278,Guarapuava,4.356671232876712,6.074219178082192,6.73527397260274,903.5680273972604,73.1041095890411,51.19315068493151,94.14057971014492
-49.273056,-25.427778,Curitiba,1.67,2.33,2.33,,65.0,79.0,
-49.273056,-25.427778,Curitiba,3.185,3.795,4.29,,70.0,70.0,109.63
-49.273056,-25.427778,Curitiba,35.965,60.21,73.37,,-232.0,60.0,
-49.273056,-25.427778,Curitiba,1.47,1.85,1.85,,65.0,78.0,
-49.273056,-25.427778,Curitiba,3.03,3.7,4.1850000000000005,,69.0,70.0,107.24
-49.273056,-25.427778,Curitiba,31.025,51.05,66.56,,-232.0,59.0,
-49.273056,-25.427778,Curitiba,1.65,2.27,2.45,,65.0,79.0,
-49.273056,-25.427778,Curitiba,2.75,3.265,3.795,,69.0,71.0,105.82
-49.273056,-25.427778,Curitiba,23.355,37.735,46.2,,-232.0,60.0,
-49.273056,-25.427778,Curitiba,1.84,2.36,2.52,,65.0,79.0,
-49.273056,-25.427778,Curitiba,2.59,3.0700000000000003,3.605,,69.0,70.0,104.43
-49.273056,-25.427778,Curitiba,19.94,32.5,39.965,,-232.0,59.0,
-49.273056,-25.427778,Curitiba,1.84,2.67,2.76,,65.0,78.0,
-49.273056,-25.427778,Curitiba,2.145,2.74,2.755,,69.0,70.0,103.41
-49.273056,-25.427778,Curitiba,20.865,34.49,42.2,,-232.0,60.0,
-49.273056,-25.427778,Curitiba,1.34,2.31,2.62,,65.0,79.0,
-49.273056,-25.427778,Curitiba,2.52,3.02,3.5649999999999995,,69.0,70.0,102.71
-49.273056,-25.427778,Curitiba,20.41,33.1,39.965,,-232.0,60.0,
-49.273056,-25.427778,Curitiba,2.09,3.12,3.42,,65.0,79.0,
-49.273056,-25.427778,Curitiba,2.145,2.99,3.26,,70.0,68.0,101.81
-49.273056,-25.427778,Curitiba,19.17,31.715,38.7,,-232.0,60.0,
-49.273056,-25.427778,Curitiba,1.89,2.38,2.4,,65.0,79.0,
-49.273056,-25.427778,Curitiba,2.145,2.5,2.885,,70.0,69.0,101.78
-49.273056,-25.427778,Curitiba,14.555,23.54,26.355,,-232.0,60.0,
-49.273056,-25.427778,Curitiba,1.54,2.34,2.64,,65.0,79.0,
-49.273056,-25.427778,Curitiba,1.845,2.4400000000000004,2.735,,70.0,69.0,102.57
-49.273056,-25.427778,Curitiba,13.165,22.37,25.185,,-232.0,59.0,
-49.273056,-25.427778,Curitiba,1.61,2.54,2.56,,65.0,79.0,
-49.273056,-25.427778,Curitiba,2.185,2.56,2.765,,70.0,69.0,102.96
-49.273056,-25.427778,Curitiba,11.53,18.89,20.605,,-232.0,59.0,
-49.273056,-25.427778,Curitiba,1.35,1.95,1.95,,65.0,78.0,
-49.273056,-25.427778,Curitiba,2.0,2.585,2.79,,70.0,69.0,103.92
-49.273056,-25.427778,Curitiba,7.425,11.095,12.3,,-232.0,59.0,
-49.273056,-25.427778,Curitiba,2.25,2.88,3.0,,65.0,78.0,
-49.273056,-25.427778,Curitiba,2.4000000000000004,2.925,3.065,,70.0,68.0,103.6
-49.273056,-25.427778,Curitiba,9.765,14.6,15.75,,-232.0,59.0,
-49.273056,-25.427778,Curitiba,1.53,2.32,2.44,,65.0,78.0,
-49.273056,-25.427778,Curitiba,2.29,2.84,3.135,,70.0,68.0,105.18
-49.273056,-25.427778,Curitiba,9.64,14.53,15.83,,-232.0,59.0,
-49.273056,-25.427778,Curitiba,1.71,2.22,2.22,,65.0,78.0,
-49.273056,-25.427778,Curitiba,2.48,2.8200000000000003,3.11,,70.0,69.0,103.9
-49.273056,-25.427778,Curitiba,6.925000000000001,10.055,11.05,,-232.0,59.0,
-49.273056,-25.427778,Curitiba,2.1,3.03,3.03,,65.0,78.0,
-49.273056,-25.427778,Curitiba,2.285,2.815,3.22,,70.0,68.0,105.34
-49.273056,-25.427778,Curitiba,8.8,13.010000000000002,13.485,,-232.0,59.0,
-49.273056,-25.427778,Curitiba,1.98,2.57,2.7,,65.0,78.0,
-49.273056,-25.427778,Curitiba,2.375,2.88,3.1500000000000004,,70.0,69.0,107.74
-49.273056,-25.427778,Curitiba,10.045,15.38,15.87,,-232.0,59.0,
-49.273056,-25.427778,Curitiba,1.95,2.86,3.43,,65.0,78.0,
-49.273056,-25.427778,Curitiba,3.015,3.595,3.94,,70.0,69.0,107.48
-49.273056,-25.427778,Curitiba,20.975,31.61,35.455,,-232.0,58.0,
-49.273056,-25.427778,Curitiba,1.71,2.43,2.66,,65.0,78.0,
-49.273056,-25.427778,Curitiba,3.03,3.72,4.050000000000001,,70.0,69.0,106.81
-49.273056,-25.427778,Curitiba,32.18,49.31,59.1,,-232.0,58.0,
-49.273056,-25.427778,Curitiba,1.55,2.31,2.53,,65.0,78.0,
-49.273056,-25.427778,Curitiba,2.7,3.2,3.76,,70.0,69.0,106.11
-49.273056,-25.427778,Curitiba,41.435,64.515,74.235,,-232.0,57.0,
-49.273056,-25.427778,Curitiba,2.18,2.98,3.23,,65.0,78.0,
-49.273056,-25.427778,Curitiba,3.135,3.8,3.975,,71.0,68.0,106.43
-49.273056,-25.427778,Curitiba,47.23,73.82,81.34,,-232.0,59.0,
-49.273056,-25.427778,Curitiba,2.39,2.93,3.07,,65.0,78.0,
-49.273056,-25.427778,Curitiba,2.635,3.265,3.975,,70.0,68.0,106.79
-49.273056,-25.427778,Curitiba,28.72,43.815,53.27,,-232.0,59.0,
-49.273056,-25.427778,Curitiba,2.19,2.9,2.9,,65.0,78.0,
-49.273056,-25.427778,Curitiba,2.785,3.66,4.33,,70.0,69.0,107.65
-49.273056,-25.427778,Curitiba,18.35,27.35,29.5,,-232.0,60.0,
-49.273056,-25.427778,Curitiba,1.75,2.68,2.68,,65.0,78.0,
-49.273056,-25.427778,Curitiba,2.95,3.76,4.265,,69.0,70.0,107.91
-49.273056,-25.427778,Curitiba,10.765,16.145,16.9,,-232.0,60.0,
-49.273056,-25.427778,Curitiba,2.15,3.05,3.15,,65.0,78.0,
-49.273056,-25.427778,Curitiba,2.885,3.49,3.785,,70.0,70.0,106.69
-49.273056,-25.427778,Curitiba,8.290000000000001,11.755,12.03,,-232.0,59.0,
-49.273056,-25.427778,Curitiba,2.6,3.4,3.57,,65.0,79.0,
-49.273056,-25.427778,Curitiba,2.82,3.3200000000000003,3.935,,70.0,70.0,107.07
-49.273056,-25.427778,Curitiba,6.11,9.06,9.785,,-232.0,58.0,
-49.273056,-25.427778,Curitiba,2.0,3.05,3.22,,65.0,79.0,
-49.273056,-25.427778,Curitiba,3.165,3.98,4.57,,69.0,69.0,107.92
-49.273056,-25.427778,Curitiba,4.855,7.285,7.54,,-232.0,59.0,
-49.273056,-25.427778,Curitiba,2.54,3.61,3.62,,65.0,79.0,
-49.273056,-25.427778,Curitiba,3.62,4.32,5.109999999999999,,70.0,68.0,109.71
