City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,11.15775,15.63075,16.7885,912.481,68.06649999999999,71.2485,150.615
-50.382778,-25.874167,Sao Mateus do Sul,15.069,22.700000000000003,25.85875,927.9275,74.124,60.467,80.961
-53.055,-26.081111,Francisco Beltrao,24.986,40.665,49.631,942.088,74.077,70.547,138.855
-54.093889,-25.295278,Medianeira,22.4725,36.414,44.9385,963.143,81.051,58.375,156.52
-54.588056,-25.547778,Foz do Iguacu,26.198,40.2305,48.3215,990.502,83.76,57.144,99.478
-54.056667,-24.556111,Marechal Candido Rondon,21.587,34.513,38.7515,964.0115,80.11949999999999,57.091,81.4925
-52.383056,-24.045556,Campo Mourao,25.23025,37.2055,46.9065,945.1675,79.3195,53.2435,91.71
-52.465278,-23.073056,Paranavai,37.26,61.211,72.67,,,,
-50.161944,-25.095,Ponta Grossa,17.506,26.5215,29.8665,912.595,74.48,59.206,82.463
-51.162778,-23.310278,Londrina,19.58125,31.745,37.94275,948.977,83.8875,46.6935,85.9985
-51.458056,-25.395278,Guarapuava,,,,,,,
