City_long,City_lat,city,pm1.0_atm,pm2.5_atm,pm10.0_atm,pressure,temperature,humidity,voc
-49.273056,-25.427778,Curitiba,11.991499999999998,16.643,18.06825,907.1,71.09549999999999,76.5985,87.346
-50.382778,-25.874167,Sao Mateus do Sul,9.654,13.3225,14.382,921.938,76.77250000000001,62.321,74.8605
-53.055,-26.081111,Francisco Beltrao,21.659,30.845,37.339,937.95,75.322,73.036,118.299
-54.093889,-25.295278,Medianeira,14.6585,21.047,25.2935,960.829,79.95,63.348,174.672
-54.588056,-25.547778,Foz do Iguacu,5.371,7.221,8.3065,988.294,81.04,61.521,92.816
-54.056667,-24.556111,Marechal Candido Rondon,12.03575,16.397,19.08775,961.7755,75.578,72.2125,89.27799999999999
-52.383056,-24.045556,Campo Mourao,21.01875,28.5735,34.68175,942.98,75.04400000000001,70.1335,82.3025
-52.465278,-23.073056,Paranavai,24.149,34.493,42.056,,,,
-50.161944,-25.095,Ponta Grossa,18.031,25.988,28.617,907.906,72.251,73.521,89.063
-51.162778,-23.310278,Londrina,26.67525,41.0865,49.58525,947.205,78.973,65.856,85.632
-51.458056,-25.395278,Guarapuava,12.413207547169812,19.510296495956872,23.11175202156334,891.9423180592992,67.8544474393531,74.64420485175202,
