time_stamp,index_no,City_long,City_lat,long,lat,name,city,humidity,temperature,voc,pm1.0_atm,pm1.0_atm_a,pm1.0_atm_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b,pressure,pm1_0_cf_1,pm2_5_cf_1,pm10_0_cf_1,pm2.5_aqi_cf_1,pm2.5_aqi_atm,p_0_3_um,p_0_5_um,p_1_0_um,p_2_5_um,p_5_0_um,p_10_0_um,pm1_0_cf_1_b,pm2_5_cf_1_b,pm10_0_cf_1_b,pm1_0_atm_b,pm10_0_atm_b,pm2.5_aqi_cf_1_b,pm2.5_aqi_atm_b,p_0_3_um_b,p_0_5_um_b,p_1_0_um_b,p_2_5_um_b,p_5_0_um_b,p_10_0_um_b
2024-01-13 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-14 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-15 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-16 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-17 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-18 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-19 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-20 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-21 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-22 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-23 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-24 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-25 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-26 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,57.125,77.625,82.038,0.05375,,,0.41250000000000003,,0.56625,0.8,,,902.4237499999999,0.05375,0.41250000000000003,0.8,1.625,1.625,191.76749999999998,53.16625,6.76125,1.8499999999999999,0.70375,0.46375,0.09,0.56625,1.38875,0.09,1.38875,2.25,2.25,216.08625,61.3825,9.58625,2.92125,1.32,0.8075
2024-01-27 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-28 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-29 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-30 00:00:00,112,-51.458056,-25.395278,-51.45306,-25.4161,Guarapuava-SaoCristovao,Guarapuava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
